,Unnamed: 0,geohash,datetime,latitude,longitude,advertiser_id,horizontal_accuracy,carrier,model,wifi_ssid,wifi_bssid,date,timediff,next_latitude,next_longitude,distance,speed,weights
4512,247282,c25q7x6de6,2018-04-12 08:52:40,46.1389,-119.0223,60670673-2052-f998-ba54-b7ad8a138844,1.87,55,Note 6,,,2018-04-12 08:52:40,3.0,46.139002,-119.022682,0.031542115556743446,37.850538668092135,0.3
4513,247411,c25q7x674m,2018-04-12 08:52:43,46.139002,-119.022682,60670673-2052-f998-ba54-b7ad8a138844,7.32,55,Note 6,,,2018-04-12 08:52:43,16.0,46.14018,-119.023321,0.13993453168767725,31.48526962972738,1.0
4514,248139,c25q7x9f58,2018-04-12 08:52:59,46.14018,-119.023321,60670673-2052-f998-ba54-b7ad8a138844,2.01,55,Note 6,,,2018-04-12 08:52:59,13.0,46.141657,-119.02331,0.1642370967957889,45.48104218960308,1.0
4515,248756,c25q7xcfeu,2018-04-12 08:53:12,46.141657,-119.02331,60670673-2052-f998-ba54-b7ad8a138844,5.0,55,Note 6,,,2018-04-12 08:53:12,9.0,46.142676,-119.023319,0.11330973398377178,45.323893593508714,1.0
4516,249115,c25qe81bed,2018-04-12 08:53:21,46.142676,-119.023319,60670673-2052-f998-ba54-b7ad8a138844,3.22,55,Note 6,,,2018-04-12 08:53:21,8.0,46.143582,-119.023318,0.10074261141734599,45.334175137805694,1.0
4517,249461,c25qe81vge,2018-04-12 08:53:29,46.143582,-119.023318,60670673-2052-f998-ba54-b7ad8a138844,4.29,55,Note 6,,,2018-04-12 08:53:29,21.0,46.145956,-119.023433,0.26412539051180206,45.27863837345178,1.0
4518,250359,c25qe89g8v,2018-04-12 08:53:50,46.145956,-119.023433,60670673-2052-f998-ba54-b7ad8a138844,3.9,55,Note 6,,,2018-04-12 08:53:50,23.0,46.148163,-119.02432,0.25474285436879285,39.87279459685453,1.0
4519,251366,c25qe910s3,2018-04-12 08:54:13,46.148163,-119.02432,60670673-2052-f998-ba54-b7ad8a138844,6.13,55,Note 6,,,2018-04-12 08:54:13,3.0,46.1483,-119.02459,0.02578158398206444,30.937900778477328,0.3
4520,251452,c25qe90cq4,2018-04-12 08:54:16,46.1483,-119.02459,60670673-2052-f998-ba54-b7ad8a138844,4.83,55,Note 6,,,2018-04-12 08:54:16,11.0,46.1491,-119.0255,0.11325804498422357,37.066269267564074,1.0
4521,251937,c25qe90mbz,2018-04-12 08:54:27,46.1491,-119.0255,60670673-2052-f998-ba54-b7ad8a138844,4.67,55,Note 6,,,2018-04-12 08:54:27,14.0,46.14937,-119.025957,0.046267897894931166,41.64110810543805,1.4
309,252600,c25prh3upd,2018-04-12 08:54:41,46.29846,-119.220903,54aa7153-1546-ce0d-5dc9-aa9e8e371f00,2.51,55,Note 6,,,2018-04-12 08:54:41,18.0,46.2991,-119.220795,0.07164680776418818,42.9880846585129,1.0
311,253428,c25prhf0y9,2018-04-12 08:54:59,46.300642,-119.2206,54aa7153-1546-ce0d-5dc9-aa9e8e371f00,2.83,55,Note 6,,,2018-04-12 08:54:59,18.0,46.302107,-119.2205,0.16308160023488896,48.924480070466686,1.0
313,254225,c25prj4jx9,2018-04-12 08:55:17,46.30283,-119.22056,54aa7153-1546-ce0d-5dc9-aa9e8e371f00,6.36,55,Note 6,,,2018-04-12 08:55:17,11.0,46.304181,-119.220534,0.15023760365555733,49.16867028727331,1.0
4526,254667,c25qe3unj9,2018-04-12 08:55:28,46.15323,-119.031136,60670673-2052-f998-ba54-b7ad8a138844,1.05,55,Note 6,,,2018-04-12 08:55:28,27.0,46.15388,-119.0339,0.22483869480038265,29.978492640051023,1.0
4527,255843,c25qe641v4,2018-04-12 08:55:55,46.15388,-119.0339,60670673-2052-f998-ba54-b7ad8a138844,7.69,55,Note 6,,,2018-04-12 08:55:55,15.0,46.155579,-119.03389,0.18892173766389717,45.34121703933532,1.0
4528,256536,c25qe665tr,2018-04-12 08:56:10,46.155579,-119.03389,60670673-2052-f998-ba54-b7ad8a138844,5.45,55,Note 6,,,2018-04-12 08:56:10,9.0,46.156483,-119.034123,0.10210972940408837,40.84389176163535,1.0
4529,256908,c25qe69cpb,2018-04-12 08:56:19,46.156483,-119.034123,60670673-2052-f998-ba54-b7ad8a138844,4.71,55,Note 6,,,2018-04-12 08:56:19,7.0,46.156954,-119.03476,0.07176473187705175,36.90757639391233,1.0
4530,257230,c25qe69e9p,2018-04-12 08:56:26,46.156954,-119.03476,60670673-2052-f998-ba54-b7ad8a138844,2.78,55,Note 6,,,2018-04-12 08:56:26,11.0,46.157695,-119.0357,0.1096856486116093,35.89712136379941,1.0
4531,257676,c25qe6bb51,2018-04-12 08:56:37,46.157695,-119.0357,60670673-2052-f998-ba54-b7ad8a138844,3.13,55,Note 6,,,2018-04-12 08:56:37,28.0,46.159581,-119.0383,0.28996798139363894,37.28159760775358,1.0
4532,258929,c25qe5ngn9,2018-04-12 08:57:05,46.159581,-119.0383,60670673-2052-f998-ba54-b7ad8a138844,1.47,55,Note 6,,,2018-04-12 08:57:05,20.0,46.160927,-119.0401,0.20400931248703444,36.721676247666196,1.0
4533,259832,c25qe5mdus,2018-04-12 08:57:25,46.160927,-119.0401,60670673-2052-f998-ba54-b7ad8a138844,1.44,55,Note 6,,,2018-04-12 08:57:25,8.0,46.16146,-119.0408,0.08011912613261611,36.05360675967725,1.0
4534,260190,c25qe5mjur,2018-04-12 08:57:33,46.16146,-119.0408,60670673-2052-f998-ba54-b7ad8a138844,3.16,55,Note 6,,,2018-04-12 08:57:33,12.0,46.162274,-119.04195,0.12663708220442305,37.991124661326914,1.0
4535,260662,c25qe5s69x,2018-04-12 08:57:45,46.162274,-119.04195,60670673-2052-f998-ba54-b7ad8a138844,2.78,55,Note 6,,,2018-04-12 08:57:45,6.0,46.162678,-119.042497,0.061585472719254276,36.95128363155256,1.0
4536,260942,c25qe5evhf,2018-04-12 08:57:51,46.162678,-119.042497,60670673-2052-f998-ba54-b7ad8a138844,0.86,55,Note 6,,,2018-04-12 08:57:51,8.0,46.1632,-119.043225,0.08070039704122227,36.31517866855002,1.0
4537,261305,c25qe5g25u,2018-04-12 08:57:59,46.1632,-119.043225,60670673-2052-f998-ba54-b7ad8a138844,3.97,55,Note 6,,,2018-04-12 08:57:59,3.0,46.163419,-119.043499,0.032222515219530866,38.667018263437036,0.3
4538,261420,c25qe5g1mm,2018-04-12 08:58:02,46.163419,-119.043499,60670673-2052-f998-ba54-b7ad8a138844,3.3,55,Note 6,,,2018-04-12 08:58:02,7.0,46.16389,-119.044136,0.07176050372581136,36.90540191613156,1.0
4539,261747,c25qe5fsns,2018-04-12 08:58:09,46.16389,-119.044136,60670673-2052-f998-ba54-b7ad8a138844,2.03,55,Note 6,,,2018-04-12 08:58:09,6.0,46.164295,-119.044682,0.061613226296740396,36.967935778044236,1.0
4540,262022,c25qe5fq9b,2018-04-12 08:58:15,46.164295,-119.044682,60670673-2052-f998-ba54-b7ad8a138844,4.17,55,Note 6,,,2018-04-12 08:58:15,6.0,46.1646,-119.04522,0.053543143543033654,32.12588612582019,1.0
4541,262250,c25qeh1bm3,2018-04-12 08:58:21,46.1646,-119.04522,60670673-2052-f998-ba54-b7ad8a138844,1.68,55,Note 6,,,2018-04-12 08:58:21,14.0,46.1656,-119.046502,0.14870010655772864,38.23717025770165,1.0
4542,262879,c25qeh0yp7,2018-04-12 08:58:35,46.1656,-119.046502,60670673-2052-f998-ba54-b7ad8a138844,2.78,55,Note 6,,,2018-04-12 08:58:35,10.0,46.16633,-119.047399,0.1065868901211165,38.37128044360194,1.0
4543,263284,c25qeh266e,2018-04-12 08:58:45,46.16633,-119.047399,60670673-2052-f998-ba54-b7ad8a138844,1.2,55,Note 6,,,2018-04-12 08:58:45,4.0,46.16667,-119.047698,0.04426634407089521,39.83970966380569,0.4
4544,263517,c25qeh2h7e,2018-04-12 08:58:49,46.16667,-119.047698,60670673-2052-f998-ba54-b7ad8a138844,4.43,55,Note 6,,,2018-04-12 08:58:49,19.0,46.16828,-119.049119,0.20981947310505858,39.755268588326885,1.0
4545,264306,c25qduxjdr,2018-04-12 08:59:08,46.16828,-119.049119,60670673-2052-f998-ba54-b7ad8a138844,3.63,55,Note 6,,,2018-04-12 08:59:08,59.0,46.173002,-119.053738,0.63419210750148,38.69646757636149,1.0
4546,266878,c25qdve9nz,2018-04-12 09:00:07,46.173002,-119.053738,60670673-2052-f998-ba54-b7ad8a138844,6.93,55,Note 6,,,2018-04-12 09:00:07,5.0,46.173221,-119.0542,0.043110590966322956,31.039625495752528,0.5
4547,267084,c25qdve6s0,2018-04-12 09:00:12,46.173221,-119.0542,60670673-2052-f998-ba54-b7ad8a138844,5.93,55,Note 6,,,2018-04-12 09:00:12,9.0,46.1735,-119.05521,0.0837295782551511,33.49183130206044,1.0
4548,267471,c25qdvdshs,2018-04-12 09:00:21,46.1735,-119.05521,60670673-2052-f998-ba54-b7ad8a138844,2.27,55,Note 6,,,2018-04-12 09:00:21,13.0,46.174037,-119.056612,0.12336697971067034,34.163163612185635,1.0
4549,268035,c25qdv9x7b,2018-04-12 09:00:34,46.174037,-119.056612,60670673-2052-f998-ba54-b7ad8a138844,5.04,55,Note 6,,,2018-04-12 09:00:34,9.0,46.174362,-119.057578,0.0826952620009046,33.07810480036184,1.0
4550,268396,c25qdvbcjk,2018-04-12 09:00:43,46.174362,-119.057578,60670673-2052-f998-ba54-b7ad8a138844,3.98,55,Note 6,,,2018-04-12 09:00:43,5.0,46.174575,-119.0581,0.04665252094792796,33.58981508250813,0.5
4551,268607,c25qdvbd3h,2018-04-12 09:00:48,46.174575,-119.0581,60670673-2052-f998-ba54-b7ad8a138844,4.15,55,Note 6,,,2018-04-12 09:00:48,31.0,46.1763,-119.0611,0.30024770214650504,34.867475087981234,1.0
4552,269964,c25qdwnk7q,2018-04-12 09:01:19,46.1763,-119.0611,60670673-2052-f998-ba54-b7ad8a138844,1.74,55,Note 6,,,2018-04-12 09:01:19,10.0,46.17704,-119.062019,0.10852425663584456,39.06873238890404,1.0
4553,270427,c25qdwm8vb,2018-04-12 09:01:29,46.17704,-119.062019,60670673-2052-f998-ba54-b7ad8a138844,3.99,55,Note 6,,,2018-04-12 09:01:29,8.0,46.1775,-119.062732,0.0750332764731508,33.764974412917866,1.0
4554,270773,c25qdwm5mm,2018-04-12 09:01:37,46.1775,-119.062732,60670673-2052-f998-ba54-b7ad8a138844,6.49,55,Note 6,,,2018-04-12 09:01:37,3.0,46.17782,-119.062984,0.04052857096706451,48.63428516047741,0.3
4555,270884,c25qdwkvr3,2018-04-12 09:01:40,46.17782,-119.062984,60670673-2052-f998-ba54-b7ad8a138844,4.19,55,Note 6,,,2018-04-12 09:01:40,3.0,46.17807,-119.063214,0.03295997293322871,39.551967519874445,0.3
4556,271051,c25qdwkyf0,2018-04-12 09:01:43,46.17807,-119.063214,60670673-2052-f998-ba54-b7ad8a138844,5.82,55,Note 6,,,2018-04-12 09:01:43,22.0,46.17983,-119.064971,0.23790574357963573,38.93003076757675,1.0
4557,272005,c25qdwg910,2018-04-12 09:02:05,46.17983,-119.064971,60670673-2052-f998-ba54-b7ad8a138844,0.88,55,Note 6,,,2018-04-12 09:02:05,3.0,46.18,-119.06522,0.026922964528700116,32.307557434440135,0.3
4558,272126,c25qdwg3gr,2018-04-12 09:02:08,46.18,-119.06522,60670673-2052-f998-ba54-b7ad8a138844,6.27,55,Note 6,,,2018-04-12 09:02:08,7.0,46.180574,-119.065829,0.07919690658054983,40.72983766999705,1.0
4559,272445,c25qdwfvm4,2018-04-12 09:02:15,46.180574,-119.065829,60670673-2052-f998-ba54-b7ad8a138844,3.48,55,Note 6,,,2018-04-12 09:02:15,8.0,46.1811,-119.066516,0.07885720977431275,35.48574439844074,1.0
4560,272772,c25qdx42mh,2018-04-12 09:02:23,46.1811,-119.066516,60670673-2052-f998-ba54-b7ad8a138844,4.78,55,Note 6,,,2018-04-12 09:02:23,3.0,46.181386,-119.066773,0.03745458482367428,44.94550178840913,0.3
4561,272876,c25qdx44p4,2018-04-12 09:02:26,46.181386,-119.066773,60670673-2052-f998-ba54-b7ad8a138844,5.12,55,Note 6,,,2018-04-12 09:02:26,12.0,46.18225,-119.0678,0.12442463897740781,37.32739169322234,1.0
4562,273428,c25qdx1rp5,2018-04-12 09:02:38,46.18225,-119.0678,60670673-2052-f998-ba54-b7ad8a138844,3.83,55,Note 6,,,2018-04-12 09:02:38,7.0,46.182706,-119.06846,0.0717830691922655,36.91700701316512,1.0
4563,273696,c25qdx2czb,2018-04-12 09:02:45,46.182706,-119.06846,60670673-2052-f998-ba54-b7ad8a138844,1.17,55,Note 6,,,2018-04-12 09:02:45,25.0,46.18414,-119.07089,0.24581063987743001,35.396732142349926,1.0
4564,274805,c25qdrx4p5,2018-04-12 09:03:10,46.18414,-119.07089,60670673-2052-f998-ba54-b7ad8a138844,5.11,55,Note 6,,,2018-04-12 09:03:10,7.0,46.184489,-119.071613,0.06785295706532651,34.89580649073935,1.0
4565,275139,c25qdrwsnk,2018-04-12 09:03:17,46.184489,-119.071613,60670673-2052-f998-ba54-b7ad8a138844,4.67,55,Note 6,,,2018-04-12 09:03:17,4.0,46.184686,-119.072021,0.03829375588519507,34.464380296675564,0.4
4566,275303,c25qdrwmkc,2018-04-12 09:03:21,46.184686,-119.072021,60670673-2052-f998-ba54-b7ad8a138844,7.42,55,Note 6,,,2018-04-12 09:03:21,3.0,46.18485,-119.072317,0.029185809960879612,35.02297195305553,0.3
4567,275402,c25qdrwnmb,2018-04-12 09:03:24,46.18485,-119.072317,60670673-2052-f998-ba54-b7ad8a138844,5.67,55,Note 6,,,2018-04-12 09:03:24,27.0,46.1867,-119.074728,0.2770671564318459,36.94228752424612,1.0
4568,276542,c25qf2h3j8,2018-04-12 09:03:51,46.1867,-119.074728,60670673-2052-f998-ba54-b7ad8a138844,0.89,55,Note 6,,,2018-04-12 09:03:51,13.0,46.1879,-119.07541,0.14339086786020333,39.708240330517846,1.0
4569,277115,c25qf27bjb,2018-04-12 09:04:04,46.1879,-119.07541,60670673-2052-f998-ba54-b7ad8a138844,6.07,55,Note 6,,,2018-04-12 09:04:04,13.0,46.189467,-119.075439,0.17425676034709767,48.25571824996551,1.0
4570,277628,c25qf2ecjh,2018-04-12 09:04:17,46.189467,-119.075439,60670673-2052-f998-ba54-b7ad8a138844,6.03,55,Note 6,,,2018-04-12 09:04:17,20.0,46.191731,-119.075451,0.25174701820657763,45.314463277183975,1.0
4571,278442,c25qf2gykf,2018-04-12 09:04:37,46.191731,-119.075451,60670673-2052-f998-ba54-b7ad8a138844,4.68,55,Note 6,,,2018-04-12 09:04:37,12.0,46.192973,-119.075948,0.1433047488401794,42.99142465205382,1.0
4572,278999,c25qf35t96,2018-04-12 09:04:49,46.192973,-119.075948,60670673-2052-f998-ba54-b7ad8a138844,5.6,55,Note 6,,,2018-04-12 09:04:49,5.0,46.1933,-119.076333,0.04690732939939854,33.773277167566945,0.5
4573,279211,c25qf35r2r,2018-04-12 09:04:54,46.1933,-119.076333,60670673-2052-f998-ba54-b7ad8a138844,5.01,55,Note 6,,,2018-04-12 09:04:54,7.0,46.1938,-119.0769,0.0706809471424411,36.350201387541134,1.0
4574,279491,c25qf36f7h,2018-04-12 09:05:01,46.1938,-119.0769,60670673-2052-f998-ba54-b7ad8a138844,7.12,55,Note 6,,,2018-04-12 09:05:01,6.0,46.194115,-119.077599,0.06419967672549903,38.51980603529942,1.0
4575,279754,c25qf36k4z,2018-04-12 09:05:07,46.194115,-119.077599,60670673-2052-f998-ba54-b7ad8a138844,1.08,55,Note 6,,,2018-04-12 09:05:07,21.0,46.194352,-119.079964,0.1839338226415004,31.53151245282864,1.0
4576,280602,c25qf32tee,2018-04-12 09:05:28,46.194352,-119.079964,60670673-2052-f998-ba54-b7ad8a138844,2.87,55,Note 6,,,2018-04-12 09:05:28,21.0,46.19462,-119.082325,0.18415459868806108,31.569359775096185,1.0
4577,281482,c25qf1qzht,2018-04-12 09:05:49,46.19462,-119.082325,60670673-2052-f998-ba54-b7ad8a138844,4.9,55,Note 6,,,2018-04-12 09:05:49,4.0,46.194716,-119.082768,0.035729673814457054,32.15670643301135,0.4
4578,281637,c25qf1qxdr,2018-04-12 09:05:53,46.194716,-119.082768,60670673-2052-f998-ba54-b7ad8a138844,6.82,55,Note 6,,,2018-04-12 09:05:53,21.0,46.19579,-119.084858,0.20034935503129306,34.345603719650235,1.0
4579,282447,c25qf1tjcx,2018-04-12 09:06:14,46.19579,-119.084858,60670673-2052-f998-ba54-b7ad8a138844,3.35,55,Note 6,,,2018-04-12 09:06:14,3.0,46.196014,-119.085113,0.0317113163165073,38.05357957980876,0.3
4580,282584,c25qf1sz79,2018-04-12 09:06:17,46.196014,-119.085113,60670673-2052-f998-ba54-b7ad8a138844,3.38,55,Note 6,,,2018-04-12 09:06:17,25.0,46.19773,-119.0873,0.2544458865756742,36.64020766689708,1.0
4581,283556,c25qf4532c,2018-04-12 09:06:42,46.19773,-119.0873,60670673-2052-f998-ba54-b7ad8a138844,5.51,55,Note 6,,,2018-04-12 09:06:42,41.0,46.1986,-119.0918,0.35960097180730255,31.57471947576315,1.0
4582,285070,c25qcfpyrg,2018-04-12 09:07:23,46.1986,-119.0918,60670673-2052-f998-ba54-b7ad8a138844,4.62,55,Note 6,,,2018-04-12 09:07:23,10.0,46.198985,-119.092967,0.09949820888829178,35.819355199785036,1.0
4583,285444,c25qcfr0se,2018-04-12 09:07:33,46.198985,-119.092967,60670673-2052-f998-ba54-b7ad8a138844,2.71,55,Note 6,,,2018-04-12 09:07:33,3.0,46.19912,-119.09327,0.02773377760124763,33.28053312149715,0.3
4584,285559,c25qcfqcms,2018-04-12 09:07:36,46.19912,-119.09327,60670673-2052-f998-ba54-b7ad8a138844,7.43,55,Note 6,,,2018-04-12 09:07:36,4.0,46.199326,-119.0936,0.03420168138297018,30.781513244673164,0.4
4585,285757,c25qcfqdtf,2018-04-12 09:07:40,46.199326,-119.0936,60670673-2052-f998-ba54-b7ad8a138844,7.08,55,Note 6,,,2018-04-12 09:07:40,16.0,46.200266,-119.095221,0.16275583967921992,36.62006392782448,1.0
4586,286366,c25qcft801,2018-04-12 09:07:56,46.200266,-119.095221,60670673-2052-f998-ba54-b7ad8a138844,6.27,55,Note 6,,,2018-04-12 09:07:56,9.0,46.20108,-119.0958,0.10088717466199766,40.35486986479906,1.0
4587,286693,c25qcfthf9,2018-04-12 09:08:05,46.20108,-119.0958,60670673-2052-f998-ba54-b7ad8a138844,4.39,55,Note 6,,,2018-04-12 09:08:05,6.0,46.20162,-119.096239,0.06889788512303198,41.33873107381918,1.0
4588,286912,c25qcfszbq,2018-04-12 09:08:11,46.20162,-119.096239,60670673-2052-f998-ba54-b7ad8a138844,5.52,55,Note 6,,,2018-04-12 09:08:11,7.0,46.202174,-119.096804,0.07540245014775765,38.778402933132504,1.0
4589,287165,c25qcfu75m,2018-04-12 09:08:18,46.202174,-119.096804,60670673-2052-f998-ba54-b7ad8a138844,7.54,55,Note 6,,,2018-04-12 09:08:18,7.0,46.20265,-119.0974,0.07003794901488636,36.01951663622727,1.0
4590,287408,c25qcfgvvq,2018-04-12 09:08:25,46.20265,-119.0974,60670673-2052-f998-ba54-b7ad8a138844,4.32,55,Note 6,,,2018-04-12 09:08:25,3.0,46.202859,-119.0977,0.03275864811881661,39.31037774257993,0.3
4591,287500,c25qcfgxnm,2018-04-12 09:08:28,46.202859,-119.0977,60670673-2052-f998-ba54-b7ad8a138844,3.51,55,Note 6,,,2018-04-12 09:08:28,12.0,46.20368,-119.098788,0.12387437469005677,37.162312407017026,1.0
4592,287914,c25qcg4gvn,2018-04-12 09:08:40,46.20368,-119.098788,60670673-2052-f998-ba54-b7ad8a138844,2.7,55,Note 6,,,2018-04-12 09:08:40,7.0,46.20416,-119.099419,0.072158280698992,37.10997293091017,1.0
4593,288194,c25qcg4qwr,2018-04-12 09:08:47,46.20416,-119.099419,60670673-2052-f998-ba54-b7ad8a138844,1.84,55,Note 6,,,2018-04-12 09:08:47,13.0,46.204981,-119.1006,0.1288186032925213,35.672843988698204,1.0
4594,288675,c25qcg3edb,2018-04-12 09:09:00,46.204981,-119.1006,60670673-2052-f998-ba54-b7ad8a138844,1.23,55,Note 6,,,2018-04-12 09:09:00,5.0,46.205192,-119.1011,0.04506678226447513,32.44808323042209,0.5
4595,288854,c25qcg3hz0,2018-04-12 09:09:05,46.205192,-119.1011,60670673-2052-f998-ba54-b7ad8a138844,7.44,55,Note 6,,,2018-04-12 09:09:05,19.0,46.205432,-119.10328,0.16987203369300635,32.18628006814857,1.0
4596,289517,c25qcerwhk,2018-04-12 09:09:24,46.205432,-119.10328,60670673-2052-f998-ba54-b7ad8a138844,4.41,55,Note 6,,,2018-04-12 09:09:24,12.0,46.2055,-119.104641,0.10500857065227172,31.502571195681515,1.0
4597,289946,c25qceqws9,2018-04-12 09:09:36,46.2055,-119.104641,60670673-2052-f998-ba54-b7ad8a138844,6.34,55,Note 6,,,2018-04-12 09:09:36,15.0,46.206136,-119.106206,0.13966271048437698,33.51905051625047,1.0
4598,290461,c25qcetd20,2018-04-12 09:09:51,46.206136,-119.106206,60670673-2052-f998-ba54-b7ad8a138844,6.98,55,Note 6,,,2018-04-12 09:09:51,15.0,46.207521,-119.107101,0.16870401643785238,40.48896394508457,1.0
4599,290982,c25qceuf76,2018-04-12 09:10:06,46.207521,-119.107101,60670673-2052-f998-ba54-b7ad8a138844,3.21,55,Note 6,,,2018-04-12 09:10:06,8.0,46.208427,-119.107111,0.10074552483756925,45.335486176906166,1.0
4600,291254,c25qceuze5,2018-04-12 09:10:14,46.208427,-119.107111,60670673-2052-f998-ba54-b7ad8a138844,2.52,55,Note 6,,,2018-04-12 09:10:14,15.0,46.210125,-119.10712,0.18881024954740733,45.31445989137776,1.0
4601,291754,c25qcskc6z,2018-04-12 09:10:29,46.210125,-119.10712,60670673-2052-f998-ba54-b7ad8a138844,7.08,55,Note 6,,,2018-04-12 09:10:29,13.0,46.210672,-119.10805,0.09391811773088951,26.00809414086171,1.0
4602,292182,c25qcskhtm,2018-04-12 09:10:42,46.210672,-119.10805,60670673-2052-f998-ba54-b7ad8a138844,5.37,55,Note 6,,,2018-04-12 09:10:42,11.0,46.21067,-119.109301,0.09626201728887526,31.50393293090463,1.0
4603,292537,c25qcs7k8j,2018-04-12 09:10:53,46.21067,-119.109301,60670673-2052-f998-ba54-b7ad8a138844,7.42,55,Note 6,,,2018-04-12 09:10:53,9.0,46.210681,-119.11032,0.07841939279681183,31.367757118724732,1.0
4604,292859,c25qcs6s8r,2018-04-12 09:11:02,46.210681,-119.11032,60670673-2052-f998-ba54-b7ad8a138844,7.62,55,Note 6,,,2018-04-12 09:11:02,8.0,46.21068,-119.111225,0.0696378717776336,31.33704229993512,1.0
4605,293157,c25qcs3uer,2018-04-12 09:11:10,46.21068,-119.111225,60670673-2052-f998-ba54-b7ad8a138844,3.13,55,Note 6,,,2018-04-12 09:11:10,13.0,46.2106,-119.1126,0.10617666628580867,29.402769125300864,1.0
4606,293555,c25qcs2u72,2018-04-12 09:11:23,46.2106,-119.1126,60670673-2052-f998-ba54-b7ad8a138844,5.69,55,Note 6,,,2018-04-12 09:11:23,13.0,46.210696,-119.114169,0.12120222988332476,33.5636944292284,1.0
4607,293993,c25qckrsyd,2018-04-12 09:11:36,46.210696,-119.114169,60670673-2052-f998-ba54-b7ad8a138844,5.67,55,Note 6,,,2018-04-12 09:11:36,6.0,46.21069,-119.114849,0.0523287462549802,31.397247752988118,1.0
4608,294161,c25qckrhyb,2018-04-12 09:11:42,46.21069,-119.114849,60670673-2052-f998-ba54-b7ad8a138844,5.74,55,Note 6,,,2018-04-12 09:11:42,7.0,46.210702,-119.115641,0.060957326613469066,31.349482258355522,1.0
4609,294427,c25qckqsu7,2018-04-12 09:11:49,46.210702,-119.115641,60670673-2052-f998-ba54-b7ad8a138844,7.28,55,Note 6,,,2018-04-12 09:11:49,6.0,46.2107,-119.11632,0.052248017811540946,31.348810686924566,1.0
4610,294590,c25qckqhud,2018-04-12 09:11:55,46.2107,-119.11632,60670673-2052-f998-ba54-b7ad8a138844,4.45,55,Note 6,,,2018-04-12 09:11:55,12.0,46.210999,-119.11745,0.09309040419060519,27.927121257181554,1.0
4611,294947,c25qckmqd4,2018-04-12 09:12:07,46.210999,-119.11745,60670673-2052-f998-ba54-b7ad8a138844,5.7,55,Note 6,,,2018-04-12 09:12:07,20.0,46.21132,-119.11969,0.17601867177964042,31.683360920335275,1.0
4612,295605,c25qcke8qn,2018-04-12 09:12:27,46.21132,-119.11969,60670673-2052-f998-ba54-b7ad8a138844,3.59,55,Note 6,,,2018-04-12 09:12:27,24.0,46.213283,-119.12125,0.24910375302891063,37.365562954336596,1.0
4613,296362,c25qckfecs,2018-04-12 09:12:51,46.213283,-119.12125,60670673-2052-f998-ba54-b7ad8a138844,2.73,55,Note 6,,,2018-04-12 09:12:51,9.0,46.213965,-119.12201,0.09576285993033194,38.305143972132775,1.0
4614,296623,c25qckczzg,2018-04-12 09:13:00,46.213965,-119.12201,60670673-2052-f998-ba54-b7ad8a138844,6.18,55,Note 6,,,2018-04-12 09:13:00,4.0,46.2142,-119.122354,0.037194051138603176,33.47464602474286,0.4
4615,296756,c25qcm19pz,2018-04-12 09:13:04,46.2142,-119.122354,60670673-2052-f998-ba54-b7ad8a138844,4.85,55,Note 6,,,2018-04-12 09:13:04,7.0,46.214798,-119.122943,0.08046956259168009,41.38434647572119,1.0
4616,296974,c25qcm1kdn,2018-04-12 09:13:11,46.214798,-119.122943,60670673-2052-f998-ba54-b7ad8a138844,5.59,55,Note 6,,,2018-04-12 09:13:11,12.0,46.2157,-119.1239,0.12442454229074378,37.32736268722313,1.0
4617,297322,c25qcm29gy,2018-04-12 09:13:23,46.2157,-119.1239,60670673-2052-f998-ba54-b7ad8a138844,7.54,55,Note 6,,,2018-04-12 09:13:23,10.0,46.21641,-119.124838,0.1069642942268305,38.50714592165898,1.0
4618,297626,c25qcjryn5,2018-04-12 09:13:33,46.21641,-119.124838,60670673-2052-f998-ba54-b7ad8a138844,4.16,55,Note 6,,,2018-04-12 09:13:33,5.0,46.2167,-119.125307,0.04839365433298334,34.843431119748004,0.5
4619,297768,c25qcjrxg1,2018-04-12 09:13:38,46.2167,-119.125307,60670673-2052-f998-ba54-b7ad8a138844,4.28,55,Note 6,,,2018-04-12 09:13:38,4.0,46.216811,-119.1257,0.032659285204925684,29.393356684433115,0.4
4620,297871,c25qcjx23y,2018-04-12 09:13:42,46.216811,-119.1257,60670673-2052-f998-ba54-b7ad8a138844,5.48,55,Note 6,,,2018-04-12 09:13:42,9.0,46.21682,-119.1267,0.07694575599283605,30.77830239713442,1.0
4621,298152,c25qcjw86x,2018-04-12 09:13:51,46.21682,-119.1267,60670673-2052-f998-ba54-b7ad8a138844,2.84,55,Note 6,,,2018-04-12 09:13:51,29.0,46.21684,-119.13005,0.25775602450565804,31.997299593805828,1.0
4622,298975,c25qcjs0se,2018-04-12 09:14:20,46.21684,-119.13005,60670673-2052-f998-ba54-b7ad8a138844,1.58,55,Note 6,,,2018-04-12 09:14:20,8.0,46.216846,-119.1309,0.06540172059698156,29.430774268641702,1.0
4623,299167,c25qcje88u,2018-04-12 09:14:28,46.216846,-119.1309,60670673-2052-f998-ba54-b7ad8a138844,6.81,55,Note 6,,,2018-04-12 09:14:28,7.0,46.21685,-119.13175,0.06539985424285598,33.63421075346879,1.0
